split,region,distance,axis,y_true,mean,total_variance,pit,crps
tail,out,0.039435,7.303459,0.26790149,0.28179398,0.0003453743993304,0.227369,0.00830347
tail,out,0.091841,7.218689,0.24234703,0.24611688,0.0003797691897489,0.423304,0.0048442
tail,out,0.085324,7.229231,0.31176041,0.32904154,0.000281830842141,0.151649,0.01045393
tail,out,0.841553,6.005991,0.30657306,0.33619851,0.0016081414651125,0.230027,0.01772639
tail,out,0.701299,6.232859,0.44328439,0.30964381,0.0015659222844988,0.999634,0.11132211
tail,out,1.091521,5.601654,0.43576758,0.33584309,0.0023199864663183,0.980987,0.07341786
tail,out,0.661828,6.296706,0.19737765,0.23726507,0.0019225166179239,0.181489,0.02380122
tail,out,0.835614,6.015598,0.41627473,0.32378131,0.0041568968445062,0.924297,0.06049736
tail,out,0.812301,6.053307,0.2849417,0.26257709,0.0006310679018497,0.81334,0.01332802
tail,out,0.273331,6.92512,0.32411788,0.2968657,0.000199294212507,0.973223,0.01957571
tail,out,0.323412,6.844111,0.23600556,0.26903766,0.0003805213491432,0.045194,0.0227516
tail,out,0.851183,5.990414,0.3852476,0.35542482,0.0015103057958185,0.778575,0.01778908
tail,out,0.128673,7.159112,0.19623194,0.22894676,0.000578662904445,0.086919,0.02106852
tail,out,1.186372,5.448228,0.09849218,0.19993004,0.0033214841969311,0.039197,0.0707405
tail,out,0.287997,6.901396,0.31865638,0.32518747,0.0007257185061462,0.40422,0.00692415
tail,out,0.680129,6.267102,0.32617202,0.31579822,0.0005270529072731,0.674318,0.00720398
tail,out,1.470228,4.989076,0.19228358,0.19459166,0.0070795267820358,0.489058,0.01968833
tail,out,0.019026,7.336471,0.29591856,0.29754493,0.0001955209154402,0.453703,0.00334311
tail,out,1.226298,5.383646,0.35332586,0.24284208,0.0013058790937066,0.998884,0.09011821
tail,out,0.383466,6.746971,0.26348185,0.31042856,0.0003389769117347,0.005388,0.03662239
tail,out,0.664755,6.291971,0.24067159,0.23373668,0.0003184680826961,0.651216,0.00523224
tail,out,0.10465,7.19797,0.23874141,0.24554606,0.0003220816724933,0.352284,0.00521117
tail,out,0.693689,6.245169,0.33078328,0.34235758,0.0019344862084835,0.396215,0.01148671
tail,out,0.206995,7.032421,0.19178417,0.24885336,0.0004434771253727,0.003364,0.04523119
tail,out,0.565604,6.452352,0.25088011,0.26321676,0.0013107501436024,0.366645,0.01012176
tail,out,0.133727,7.150936,0.32812378,0.32581377,0.0003012761007994,0.552937,0.00417878
tail,out,0.510412,6.541628,-0.3193911,-0.26552245,0.0053914389573037,0.231584,0.03225484
tail,out,0.831045,6.022988,0.28517261,0.31398922,0.0015840971609577,0.234526,0.01727931
tail,out,0.076715,7.243156,0.21317702,0.22147922,0.0003068711666855,0.317775,0.00563478
tail,out,0.750307,6.153586,0.47779,0.31873652,0.00163200404495,0.999959,0.13626207
tail,out,0.277051,6.919103,0.25741572,0.28959167,0.0007283547893166,0.116586,0.02002634
tail,out,0.349829,6.801379,0.26332526,0.2580002,0.0008240240276791,0.573583,0.00710136
tail,out,0.470499,6.60619,0.26093534,0.31949815,0.0003220306825824,0.00055,0.04844355
tail,out,0.347737,6.804764,0.22329381,0.25046706,0.00049436109839,0.110828,0.01701255
tail,out,0.461564,6.620643,0.32504966,0.31181887,0.0002349181595491,0.805995,0.00787508
tail,out,0.270706,6.929366,0.35199066,0.34253097,0.0001570070890011,0.77486,0.00564935
tail,out,0.407196,6.708586,0.16138873,0.22430117,0.0007003603386692,0.008721,0.04813572
tail,out,0.743815,6.164087,0.40889343,0.32901531,0.0040794913657009,0.894463,0.05029654
tail,out,0.79356,6.083622,0.35232871,0.34694472,0.0018225077074021,0.55018,0.01024716
tail,out,0.302034,6.878691,0.21178834,0.24647009,0.0004652296192944,0.053925,0.02349666
tail,out,0.270899,6.929054,0.26566612,0.29777712,0.0002433777408441,0.01978,0.0235356
tail,out,0.151645,7.121953,0.18751644,0.20064148,0.0002090680063702,0.18201,0.00783071
tail,out,1.007594,5.73741,0.17078708,0.31925982,0.0026621657889336,0.002004,0.11942308
tail,out,0.333383,6.827983,0.34910689,0.35470188,0.0003052809624932,0.374401,0.0047919
tail,out,0.271441,6.928177,0.2135086,0.22822809,0.0001813743438106,0.137205,0.00899539
tail,out,0.751514,6.151634,0.28595776,0.31892228,0.0031913635320961,0.27977,0.02066527
tail,out,0.21886,7.013229,0.45707567,0.3159588,0.0024787902366369,0.997704,0.1130948
tail,out,0.279177,6.915664,0.25050014,0.25071573,0.0007091367733664,0.49677,0.00622391
tail,out,0.843796,6.002362,0.31532406,0.28701991,0.0021657014731317,0.728475,0.01753906
tail,out,0.277662,6.918113,0.47041652,0.30513734,0.0021623196080327,0.999811,0.13904832
tail,out,0.699256,6.236164,0.42391331,0.31994113,0.0016830371459946,0.994368,0.08097415
tail,out,0.369565,6.769456,0.3801645,0.35697258,0.0001566317514516,0.968065,0.01644322
tail,out,0.263297,6.941351,0.1548522,0.15364096,0.0006958366720937,0.518312,0.00618676
tail,out,0.780857,6.10417,0.36955739,0.34979934,0.001411396311596,0.700528,0.01283208
tail,out,0.903307,5.906101,0.47861609,0.33367753,0.0023490004241466,0.998607,0.11763258
tail,out,0.337188,6.821827,0.23230692,0.27396676,0.0007443992071785,0.063391,0.02777028
tail,out,0.968915,5.799976,0.14909423,0.16033216,0.0016396130667999,0.390685,0.01069915
tail,out,0.004471,7.360015,0.1668192,0.16177638,0.0003307015867903,0.609226,0.00480412
tail,out,0.89143,5.925312,0.37572546,0.3471362,0.0015420417767018,0.766705,0.01713234
tail,out,0.855389,5.98361,0.12669124,0.15607494,0.0024330744054168,0.275687,0.01831094
tail,out,0.575743,6.435952,0.23862191,0.27298233,0.0002292117860633,0.011617,0.0259399
tail,out,0.221089,7.009624,0.23398046,0.23969492,0.0007567478460259,0.41772,0.0069006
tail,out,0.460864,6.621775,0.25429552,0.26567149,0.0013969813007861,0.380425,0.01010538
tail,out,0.773334,6.116339,0.29210292,0.3097367,0.0004178885137662,0.194176,0.01049557
tail,out,0.10989,7.189494,0.28005135,0.29322946,0.0001861254568211,0.167037,0.00790562
tail,out,0.150152,7.124367,0.29597771,0.31048441,0.0002308335679117,0.169836,0.00869196
tail,out,0.728754,6.18845,0.21316583,0.22646137,0.00031239236705,0.225954,0.00794244
tail,out,0.081834,7.234876,0.26389377,0.23328197,0.0006187829421833,0.890765,0.01919777
tail,out,0.471858,6.603991,0.24804727,0.28406286,0.0009648741688579,0.123135,0.02227574
tail,out,0.695676,6.241955,0.29160305,0.29952401,0.0025054642464965,0.437131,0.01219653
tail,out,0.015439,7.342274,0.21802388,0.20723641,0.0001947075943462,0.780264,0.00643166
tail,out,1.078221,5.623168,0.23817638,0.15153721,0.0335008203983306,0.68202,0.05883598
tail,out,0.021378,7.332666,0.2159246,0.2176801,0.0002862846304196,0.458683,0.0040267
tail,out,0.189798,7.060238,0.23688505,0.25585118,0.0003928229562006,0.169301,0.0113665
tail,out,0.154244,7.117749,0.30701301,0.23920803,0.0073032891377806,0.786233,0.04037478
tail,out,0.019436,7.335808,0.16727515,0.17807864,0.0003417477710172,0.279475,0.00676963
tail,out,0.020826,7.33356,0.3733325,0.35379761,0.0002309468545718,0.900682,0.01238807
tail,out,0.059981,7.270225,0.24828941,0.25792012,0.0002604610053822,0.27534,0.00599861
tail,out,0.026804,7.32389,0.23998795,0.24035661,9.758892701938748e-05,0.485115,0.00231409
tail,out,0.148059,7.127754,0.36916552,0.37090468,0.0003762412525247,0.464278,0.00459514
tail,out,1.029736,5.701594,0.43863716,0.33024588,0.0071352487429976,0.900287,0.06870457
tail,out,0.618281,6.367145,0.04409487,0.19271338,0.0030848553869873,0.003727,0.11741001
tail,out,0.163942,7.102062,0.32152069,0.32478529,0.0004764967015944,0.440558,0.0052957
tail,out,0.130926,7.155467,0.08948606,0.11308579,0.0010966446716338,0.238032,0.0141783
tail,out,0.936691,5.852101,0.24107348,0.2490211,0.0002206776407547,0.296323,0.00512857
tail,out,0.116296,7.179131,0.09160911,0.10094074,0.0009661358781158,0.382005,0.00837321
tail,out,0.020105,7.334725,0.16376899,0.19716969,0.0003348566242493,0.03398,0.02356669
tail,out,0.008503,7.353492,0.20572451,0.21331067,0.0002526134485378,0.316573,0.00513202
tail,out,0.18535,7.067433,0.28209657,0.26496786,0.0002456970396451,0.86275,0.01046735
tail,out,0.866679,5.965348,0.36814214,0.35532671,0.001782149542123,0.619273,0.01140579
tail,out,0.048109,7.289428,0.3376058,0.32214177,0.0002653545234352,0.828769,0.00926021
tail,out,0.588293,6.415653,0.34540321,0.33383378,0.000321137427818,0.740732,0.00706835
tail,out,0.266303,6.936487,0.21971132,0.20873502,0.0002198340662289,0.770441,0.00656634
tail,out,0.123728,7.16711,0.16780157,0.15907907,0.0005682747578248,0.64278,0.00683017
tail,out,0.848988,5.993964,0.3567368,0.33998156,0.0016350094228982,0.660699,0.01218037
tail,out,0.696888,6.239995,0.25424992,0.30060214,0.0009396917885169,0.065255,0.03080515
tail,out,0.141553,7.138277,0.31502438,0.31872544,0.0005640066810883,0.438079,0.00577962
tail,out,0.290379,6.897544,0.19828694,0.24855188,0.0006085220375098,0.020793,0.03672587
tail,out,0.517324,6.530447,0.26832937,0.29962316,0.000775379827246,0.130542,0.01922844
tail,out,1.480886,4.971836,0.11276076,0.15368524,0.0048949751071631,0.279296,0.02563696
tail,out,0.129875,7.157166,0.24153547,0.24156003,0.0003670833248179,0.499489,0.00447747
tail,out,0.292218,6.894568,0.30422349,0.31301028,0.0001693133090157,0.249749,0.00532198
tail,out,0.14136,7.13859,0.2401047,0.23541483,0.0002910623152274,0.608302,0.00449808
tail,out,1.203253,5.420923,0.18085016,0.14247277,0.0109201595187187,0.643283,0.02998139
tail,out,1.369275,5.152373,0.09739532,0.13983473,0.0021554301492869,0.180327,0.02533252
tail,out,1.018134,5.720363,0.19390455,0.20677702,0.000402276229579,0.260502,0.00787442
tail,out,1.985197,4.156087,0.26826488,0.30949822,0.0004329994844738,0.023765,0.02986454
tail,out,0.088408,7.224242,0.23964227,0.24023357,0.0001322993048233,0.4795,0.00270012
tail,out,0.360341,6.784377,0.28270559,0.27677593,0.0001721299631753,0.674352,0.00411736
tail,out,1.710351,4.600665,0.26916183,0.28937784,0.0003100148169323,0.12545,0.01247723
tail,out,1.210682,5.408905,0.28433885,0.29488271,0.0001500068901805,0.194651,0.00627534
tail,out,1.972123,4.177235,0.21085931,0.26388553,0.0007853397401049,0.029234,0.0378477
tail,out,1.259649,5.329698,0.16573562,0.16941498,0.0004726945771835,0.432807,0.0053287
tail,out,0.487572,6.578573,0.29382467,0.28125831,0.0001643752475501,0.836493,0.0075513
tail,out,0.719157,6.203973,0.24120875,0.2494895,0.000190213744645,0.274116,0.00514905
tail,out,0.130172,7.156686,0.11778874,0.15178303,0.0002554893435444,0.01672,0.02516825
tail,out,0.204154,7.037017,0.26375393,0.276719,0.0001467049587517,0.142216,0.00789333
tail,out,1.077691,5.624026,0.15050838,0.16585098,0.0003342884592711,0.200693,0.0091276
tail,out,1.66057,4.681189,0.15984775,0.19421509,0.0005226187058724,0.066377,0.02279931
tail,out,1.385981,5.12535,0.18069625,0.16256174,0.000561979599297,0.777856,0.01081941
tail,out,1.03713,5.689634,0.22503719,0.2315356,0.0002556289546191,0.342208,0.00477584
tail,out,1.328882,5.217711,0.19927522,0.20998785,0.0003325855359435,0.278463,0.00670255
tail,out,0.761247,6.135889,0.27751598,0.29000872,0.0001561195822432,0.158695,0.00752598
tail,out,0.006186,7.35724,0.21389573,0.23126927,0.0001302472228417,0.063965,0.01157031
tail,out,1.684287,4.642824,0.25609842,0.25902662,0.0003708622534759,0.439573,0.00467773
tail,out,1.859812,4.358905,0.27176587,0.27851766,0.0002421037352178,0.33217,0.00478704
tail,out,0.877195,5.948338,0.27144581,0.25040966,0.0004143753030803,0.849292,0.01273304
tail,out,0.909892,5.895449,0.18183059,0.18159252,0.0004049816634505,0.504719,0.00470404
tail,out,1.671409,4.663655,0.27531409,0.29829946,0.0002953223593067,0.090525,0.01473381
tail,out,0.775473,6.112879,0.22644686,0.24555294,0.0002103227307088,0.093847,0.01219626
tail,out,0.251275,6.960796,0.28760558,0.28918505,0.0001381319889333,0.446547,0.00283116
tail,out,1.123441,5.550022,0.29859265,0.28348148,0.0001903847733046,0.863279,0.00923826
tail,out,0.217426,7.015549,0.13787671,0.11816168,0.00049916759599,0.811225,0.011744
tail,out,1.956605,4.202336,0.14913597,0.18291558,0.0006439704447984,0.091573,0.0216243
tail,out,0.385258,6.744072,0.22282068,0.21358502,0.0003263623220846,0.695406,0.00606547
tail,out,1.893169,4.304948,0.1270951,0.2457597,0.0007177625666372,5e-06,0.1035494
tail,out,1.588032,4.798523,0.10543332,0.13423564,0.0005327552789822,0.106042,0.01812571
tail,out,1.829221,4.408387,0.18091229,0.24977198,0.000560863642022,0.001821,0.05552323
tail,out,1.522,4.905333,0.25016601,0.26104361,0.0003026410995516,0.265896,0.00669382
tail,out,0.102742,7.201056,0.13637651,0.13873142,0.0002733125002123,0.443365,0.00399708
tail,out,2.048746,4.053293,0.1527348,0.17689532,0.000575843732804,0.157009,0.01456871
tail,out,1.963672,4.190905,0.2712342,0.26282102,0.0003975869622081,0.663463,0.00605531
tail,out,1.466358,4.995336,0.29528676,0.29550242,0.0003482617612462,0.49539,0.00436216
tail,out,0.68084,6.265953,0.16090874,0.162046,0.000574063451495,0.481071,0.00562077
tail,out,0.334995,6.825375,0.25243165,0.23500565,0.000271851895377,0.85472,0.01058609
tail,out,0.612004,6.377299,0.19654037,0.19975021,0.0003597212489694,0.432804,0.00464854
tail,out,0.036844,7.307649,0.2007957,0.19924027,0.0001884551602415,0.545105,0.00327837
tail,out,1.716015,4.591504,0.24357882,0.26586756,0.0001704535097815,0.043893,0.01539202
tail,out,1.30991,5.248399,0.28249312,0.2906957,0.0001698397973086,0.264542,0.00503982
tail,out,0.993711,5.759867,0.25482859,0.26790071,0.0001500901416875,0.142983,0.00795408
tail,out,1.030274,5.700725,0.11973772,0.13461049,0.0003621713258326,0.217251,0.00886206
tail,out,0.081493,7.235427,0.28629883,0.28527561,0.0001546669082017,0.532786,0.00293992
tail,out,0.190815,7.058593,0.17026637,0.18572482,0.0003090546233579,0.189613,0.009207
tail,out,0.173118,7.08722,0.2465444,0.25117269,0.0001617914240341,0.357979,0.00363707
tail,out,0.180682,7.074984,0.23392802,0.23931639,0.0001685516908764,0.339056,0.0039136
tail,out,2.023685,4.09383,0.1131999,0.22016084,0.0005683893105015,4e-06,0.09351018
tail,out,0.747982,6.157347,0.21233198,0.22785862,0.0001406093942932,0.0952,0.00989489
tail,out,1.369584,5.151873,0.09502726,0.14051396,0.0005596734117716,0.027257,0.03263238
tail,out,1.664514,4.674809,0.2423695,0.26358372,0.0003246273554395,0.119512,0.01316602
tail,out,1.225232,5.38537,0.24745013,0.25445795,0.000295138452202,0.341668,0.00513965
tail,out,1.508054,4.927892,0.27578148,0.2821365,0.0001866911916295,0.320927,0.00435147
tail,out,1.097373,5.592188,0.25838327,0.24760768,0.0002123974118148,0.770161,0.00644705
tail,out,0.713156,6.21368,0.27540736,0.28248534,0.0001552361500216,0.284989,0.00447401
tail,out,1.533514,4.886708,0.27829016,0.28858376,0.0001908889971673,0.228125,0.00615428
tail,out,1.136034,5.529652,0.16299763,0.18837371,0.0003607129328884,0.090756,0.0162615
tail,out,1.863015,4.353723,0.1837918,0.29044542,0.0003687304561026,0.0,0.09581985
tail,out,0.855751,5.983025,0.10868314,0.14730535,0.0007414220017381,0.078034,0.0251771
tail,out,0.248599,6.965125,0.26723831,0.2739315,0.000155028887093,0.29544,0.00431155
tail,out,0.032394,7.314848,0.25944021,0.24718598,0.0002259993198094,0.792504,0.00729138
tail,out,1.915345,4.269077,0.1862719,0.22646971,0.0008392859017476,0.082638,0.02603653
tail,out,1.499271,4.942098,0.22639472,0.24510872,0.0002980075078085,0.139169,0.01141923
tail,out,0.722354,6.198801,0.23898414,0.23895326,0.0001809062523534,0.500916,0.00314326
tail,out,0.036797,7.307725,0.11805992,0.11538304,0.0002911941555794,0.562326,0.00415505
tail,out,0.671422,6.281187,0.18622249,0.17846933,0.000263499940047,0.683542,0.00524337
tail,out,0.933896,5.856621,0.30535897,0.29847175,0.0002316075842827,0.674564,0.00477916
tail,out,0.129329,7.15805,0.27527943,0.27114609,0.0001590773463249,0.628437,0.0034831
tail,out,1.847023,4.379591,0.24096049,0.25360009,0.0004211943596601,0.268989,0.00780709
tail,out,0.325205,6.84121,0.27231613,0.26813298,0.0002150518412236,0.612275,0.00389989
tail,out,0.85842,5.978708,0.28744275,0.28904301,0.0001349958474747,0.445227,0.00280304
tail,out,1.116965,5.560498,0.23263966,0.26844117,0.0002851584577001,0.016998,0.02648087
tail,out,1.834791,4.399377,0.20258665,0.20796792,0.0005487548769451,0.409155,0.00596543
tail,out,1.031199,5.699228,0.27094465,0.26973492,0.0001836269802879,0.535568,0.00320983
tail,out,0.673674,6.277544,0.11196175,0.13670576,0.000649623281788,0.165819,0.01485244
tail,out,1.4487,5.023899,0.26950654,0.26499158,0.0002936427481472,0.603909,0.00447645
tail,out,1.370266,5.150771,0.2694705,0.25575289,0.00032377068419,0.777077,0.00818616
tail,out,1.721272,4.583,0.21366958,0.26470503,0.0005010077729821,0.011302,0.03858082
tail,out,1.378213,5.137915,0.13643357,0.20583034,0.0003539237659424,0.000113,0.05878377
tail,out,1.222737,5.389405,0.27220536,0.28767112,0.0001550923916511,0.107142,0.00972109
tail,out,0.946371,5.836442,0.13387438,0.16588126,0.000949083128944,0.149416,0.0193897
tail,out,0.273559,6.924751,0.10195724,0.12204377,0.0003172631841152,0.129722,0.01235079
tail,out,1.719214,4.586329,0.27089939,0.27824709,0.0003371416823938,0.344515,0.00544859
tail,out,1.463096,5.000613,0.23717545,0.27953541,0.0002657471923157,0.004682,0.03321064
tail,out,0.075377,7.245321,0.14300266,0.16348636,0.0002212245890405,0.084228,0.01323892
tail,out,1.210961,5.408455,0.27191313,0.28319216,0.0001805253705242,0.200604,0.00671012
tail,out,1.230682,5.376555,0.11801691,0.15397608,0.0002967448090203,0.018423,0.02647097
tail,out,0.152337,7.120834,0.21953681,0.21135712,0.0001793522969819,0.729327,0.00506308
tail,out,0.177171,7.080663,0.26541296,0.26542732,0.0001692109071882,0.49956,0.00303994
tail,out,0.383431,6.747027,0.24106161,0.24887864,0.0001630591286811,0.270214,0.00483577
tail,out,1.830449,4.4064,0.19246559,0.21632043,0.0003355598892085,0.096417,0.01517991
tail,out,1.333506,5.210231,0.27194879,0.28926879,0.0001790987880667,0.097798,0.01100326
tail,out,0.481986,6.587609,0.30099396,0.28801867,0.0001927469857037,0.825001,0.00775867
tail,out,0.818511,6.043262,0.2879848,0.29612738,0.0001577235234435,0.258377,0.00497027
tail,out,1.336503,5.205384,0.13462529,0.14003086,0.0006953111151233,0.418786,0.00660279
tail,out,1.912669,4.273405,0.18097267,0.22353141,0.0002717304741963,0.004915,0.03330964
tail,out,0.687815,6.25467,0.26096033,0.26775122,0.0001577446528244,0.29436,0.00436528
tail,out,1.094099,5.597484,0.22438966,0.22112295,0.0002204570628236,0.58707,0.00375543
tail,out,0.412672,6.699728,0.12611573,0.15460442,0.0003075082204304,0.052125,0.01936415
tail,out,1.578394,4.814112,0.1855804,0.22746944,0.0005573957460001,0.03801,0.02928794
tail,out,1.186475,5.448062,0.24693679,0.2428854,0.0002305028610862,0.605207,0.00397679
tail,out,0.263928,6.94033,0.15769923,0.14185181,0.0012545824283733,0.672712,0.01105988
tail,out,1.311737,5.245444,0.27186117,0.27646765,0.000230101897614,0.380688,0.00409876
tail,out,0.026991,7.323587,0.18482335,0.19625768,0.0005303685902617,0.30977,0.00760139
